JobTitle,Company,JobLocation,PostDate,ExtractDate,Summary,Salary,JobUrl
,"Infinity Consulting Solutions, Inc.",,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=1136043&s=58&guid=0000018689eda773989947e1553224e6&src=GD_JOB_AD&t=SR&vt=w&cs=1_1499aa37&cb=1677351299325&jobListingId=1008491779424&jrtk=3-0-1gq4ur9ul2heu001-1gq4ur9v9kbml800-6bb7bf7e07a5bf2c-
,Deloitte,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=1136043&s=58&guid=0000018689eda773989947e1553224e6&src=GD_JOB_AD&t=SR&vt=w&cs=1_d7d10faf&cb=1677351299325&jobListingId=1008492532363&jrtk=3-0-1gq4ur9ul2heu001-1gq4ur9v9kbml800-cb7c1c2efbbf4149-
,WebTPA,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=0000018689eda773989947e1553224e6&src=GD_JOB_AD&t=SR&vt=w&cs=1_2eddebfd&cb=1677351299325&jobListingId=1008492017899&jrtk=3-0-1gq4ur9ul2heu001-1gq4ur9v9kbml800-a2822f69f6c403ce-
,Insight Global,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=1110586&s=58&guid=0000018689eda773989947e1553224e6&src=GD_JOB_AD&t=SR&vt=w&cs=1_d7d587b8&cb=1677351299325&jobListingId=1008492313952&cpc=654405A9B1E0A9F5&jrtk=3-0-1gq4ur9ul2heu001-1gq4ur9v9kbml800-182b14f5481fac50--6NYlbfkN0BKkHZu3wF05EeDimN_p6sYpKCMArvwa95YdH7UpkaBCqc7l59Erwqc99xlIEppRfvw9lPUYxpxo_4uHvNWKHJ5XC2umQCjCCAoGX1wr8Ndu23jLL7EBkU3dgXXXIQkUxiyre-ffOIaZKl7NCrXegPAMubVpJyGO5wpdlY_kcuT-xM0qRR1NOhVsHYH8nsFVXm6Tqo8eEnhCVpSU2GXdFKUwEsWugD4pqXr5D2zl72rLswcZwBtQOPTQK5NdIBakQAW1vPc4SJbctKtDmcfz9ETfx4hkwMIV7O0diNMz3csWhiYW2EQW22UX5kYGMGOWs2_VstJlmcf3JmztHLu8G2n7NisI0l3N--Myc59AmaT6rlRQWUQBgfrxSSpnORsoWdwsi0Pn7pvF5sXg94Vh4fC8U51ocqFc0BIX6O3ETFGDRIv6uEQe5ig8OLDsYnVYvy0TcJ4s4ksQUVcC9TTPFymcztYng57P8C1tlzDFrpUcSrNQfPQJh1OJwb3f0aZ8q8_HC-s5ur045mFnkPJasYNMQpU276hj1vK0pBwzjm4KHjcCBJDNGgM_nwwU9sa5dbLJYOznR0exg%3D%3D
,Actalent,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=1110586&s=58&guid=0000018689eda773989947e1553224e6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_67933527&cb=1677351299325&jobListingId=1008492752613&cpc=451933188B21919D&jrtk=3-0-1gq4ur9ul2heu001-1gq4ur9v9kbml800-2b12d97d554eddb4--6NYlbfkN0ChYVx_I3yfZ_JDY3EFoivtqvi_stwnZ_kRt8Dowt_l_d1ydueao4NE-oUleRJ4yhhf_aBcRD1gTBkl3ZnLu-1YKMPW35a-zhvXu7XxnU_rjtI1Brjxn_0BPQrHHqoVJPV1-bjU1cgB4N-pcUfLuISrcBk-9w9iO67mi5b4kDsxVYmx3iqjWx51o2tx7biI8fCfiA60oL_olzX27Ja3n7xbMzRhSkqMNIcjn0HF1vOtfKqD2Q46clYc8-nP9R73qa5UnQTWbIMU5PZIk42pCqByA2wLfFe3Nkz3Ca-Y5snYLHdQ3BVNukTTQ35mIDCwCYgxXZAjoMj-hqoCsFnlrT7zuKzfIjzEGCUzACHEZmhF3yvxllanHndxRzii1A59mz9NDa9igLIG1v7XQIBBjZyyWhcj5GVnUncpxKZeNX4lgsev-y6iYg0i1G5BDi_z_H29B5QD8h1FXk7so7oW0V1qAivMs4EFWdeHzqydplFrnHa-M4bpaiVS-g_V21cINvZP4qtRFCo_0xMF9KG_w3oNr3N7OReN002nCEGPtpVez7GhpqREO532VjAznkE32HDyaQlwj75zQiEX9wS_sh2v4cKg5yorlBX0KvL7Mnt7TTnIKDuzHjxRhIARKqKh-T9lI4YZ_Rvv-IzC7l4g86XNVbsEwZsXe2es9saL8rCzdkPlbrQTIqk--wboQ2s-s2K7Hgdnl3RjDpNA7RuaDKuDcxi9eOi8ryczANYEQI4SAlINxH6iWFFvhl3dMto5qPjKml0B66VUNqQ2E641YAyaUz8_AY_H7NKmHgr0FAuUkeHm5uNcBOc6jlr6mIBs59eZ5WjaEaGEyHVSLhJ66Kr7G9_aT1KMdos4VfcHTinX_4HMQos5gdW_lid92CXeElFWSlrZpWP2H81cYkuc3btHbwyGN-X5_7OiypP0_CC2SvnYg1JPU5u9SA7fmfiTzo-UbG4G4-uFZ7PdvrUUJIb-9CYCpQTuxuUVB3FO__qDGZH8O9tZDVTFOZUlpczWyGbiJhWb1Bce33Nti1_G_HZdE3x1gaLDUUBlbutCH0wqr_m8_ergCayLOhZBycN6FvMBh8pinByEvREjNNIZOmNY7RLPn6kICGbAkbKs8N5YTw%3D%3D
,Purple Drive Technologies,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136043&s=58&guid=0000018689eda773989947e1553224e6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cc905929&cb=1677351299325&jobListingId=1008491979160&jrtk=3-0-1gq4ur9ul2heu001-1gq4ur9v9kbml800-e5957645334b6c91-
JobTitle,Company,JobLocation,PostDate,ExtractDate,Summary,Salary,JobUrl
,Fidelity TalentSource,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&cs=1_d38e7c57&cb=1677351326336&jobListingId=1008492644243&cpc=70E6D4E49C80165A&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-6074120de129148f--6NYlbfkN0AoYXfdOe7El6-Ykny_IbMrQLc_ftZ75MJybi-dJXWXjsCzoyCJRRBVlF9fO0cfHB8cMZNn2JD9-ZkylXd4YcJ6l-OC83gOU1_JYYtA61XWLffhrQiq0oej7Jcw3EsuEoBpWqH4exn6xRkhL0TZ8OsnQb_KR7FktqU4nZAexObBeIMhqbxH3os1FBnBBVDghdx_yySfUfqLL8IjOQ2TmKDy1kI3F2j_sUBh48xQjzMKxYE-rDS7p1KHNkqJkt8JTiSeqs1XDZEvGitLqW3ef5w3CinBFor0KT7YYLGR2xHZ_GS1qQ9NBQUIOmN1av0M-dQW2Vr5WYgDSkVO0NcdVchVhZNAy2KZzWjGAiXMCzo1Vh84ATRdmNHZOkCCpryOsY8-NAO68SyE-E_4Ljp6qno1t2NBILDFY3NSBeuCiXyJ_OBz5y4wJknCvprHAqXEkw-PZWRcNAl5EHlKqqB7M8vdy3AABL6Lx5YjmAKP-iGp2NKZCnE8OgL5Jai0DBPVOSsP7KXN6t7YKvQE-0jFvL92qTjAPMyA8H5_fpTYc-52zPjeXYmN7Z33_DSkBPJkxEDCpqC5IrkGHcLXHnIDXvLI
,Internal Data Resources,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0f64eb62&cb=1677351326337&jobListingId=1008491962736&cpc=ACAF1607C5C1E404&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-5465f9b5bae61863--6NYlbfkN0D-IIHpRgNhhiguU_t6VlqfhfFf3-SclHiEW6RanCpGL0AEnsnTmiX299MBfDVxpfpzUT7cSkTg_Ku1jj3UMwVt-qP5X9IGdqWClNKEFJdPBWoAWtdyyVMQXfM3Qnw_TriYQpZj1cqyaeCh3rYLkZLLGiglWTifrA6LQRUYR-rIix4YdqwOjHGfN669Vd2Y_fRHwtSF0qOtG5U2vGaoAlL5XXlRuJys3lxU9JcaicTJIXOljZ8Nt5E4A16H-fmhhA_k36PMo3KAwCaRs2uoDP22WhlConvXFYED6SPulWP-VB4NCczMUfeKdXRkA_bQCQXj02v-ssg1nR94ZJG-4neOaEjboDF-pITqG_7Thtr2ujQYLLWtxcfghfs0I3iV49pI5ZL_GJEDfBt7WBClFLW3QhKE-b6kzyd3EQn8uTubzwnikL2qLskkB4zfupyy6GQDzqHyFxwZ5SBXgN1RE58rQftSG0DWi6PUozxW_JDRFmTnCmE329sg0xN-oaO4mgOpmd4dgu6wu5JCwE6ZtdbUDTSbB9N_zh3E47XRSwXA0abb8JzBeD5__Yl6Py6CtNTUWwLMGlBlDeogpfq9Rh3KcH38XoXefr0%3D
,Internal Data Resources,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bcd6fa01&cb=1677351326337&jobListingId=1008491743516&cpc=ACAF1607C5C1E404&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-c4a50292c42f0936--6NYlbfkN0D-IIHpRgNhhiguU_t6VlqfhfFf3-SclHiEW6RanCpGL0AEnsnTmiX299MBfDVxpfreyHrzziW_S2UIrPQsIWfP5CFWO0kV3uRCnsQ7QLAQeZJINXSAGfpIu6Rob_Dtq3-5jeXGZkRJR1y19mxOQqaeQhWN573loHOnO3ITIW42iSM080TifCBJ-MUkc0cScUyVDG-GlgkwzK3qEkyMZtdm4B6pLVXev_vNT7dsqJtvlypuPA8wh_Yy_5UU81GMehlzrAxC7T0BDYOKNNLkSyLzDfH4SLpnl7OjSl81FvKyxuqSMKV1pgGK8DIMVZjIUzsFdqhmzZyqkgtuik6_3DNOE5yfs9ngl4ttQNkaxTyvBFn1nXgJk2b3ODOO2Grf04QMgcriUGVJ2PjxkXeC3HjCB5rYED2cWuifVHnK2aTb-4jeCQTMltVW72yGkbvc_vdfo67R3z9fMdmFUfdnAsWbcuGCx870lPL4nVxpnbvAHnwj9-Br1702fbolXI9s97y2Slrpwd7v9vCrwaramo2h_90cySTOQD-ZOjwR0-uwxX5svfwh9JcnMPvnT-TVKsG_OTZjgi5pjDu9yEk4t5uF-P7BfANWr3c%3D
,Commercial Ideas,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d3ef9b48&cb=1677351326337&jobListingId=1008492004431&cpc=BCC169F53084E245&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-9ad2324887026c32--6NYlbfkN0CNayYzF1mBaI40OgT78t3Q2d9IxlwDzhsYR4HK7epYUSpw8mOVO85uBc3q0vsBX_FO2hjmGQAolj-iBV_qtjm8qJkINldz2vgM4KUVaYSmJO5ZZSBOlKHvYQ8whlyDoO_yoqBoD8apdQX1pDBHaCz-xu3YoogT1ST5s2PzmRbRTzUoCAxIi2jYId0ufKx2JBDQdJC-z5LwGJAKoNUC-V5jY9b2Fphw_9DfV5QgXmLLTe8VxF6Wkbs7Yk4NBNt2sOkh8WvD2pe8ZALUFtfQkcxaeFD8aDbOAM8dXG7OzAq435fMqP9P_ZkjzDS-VYE866hD7xSf3Vj0dLnNBuu9imjTwQ6Dc-R9cksjNZGmKlVQ0_ArAvbszjgtYImbyQsAzLeBdL-_JXqwNKsvW0oqwIQlwbPtowEqNrJz52mzvYB-DI2BFlrgiKYr1crUszxUOO9ZnBapZ_ztWJyiXucu0zuCO1-BrHaSDyduEJJYXI4GNP3eH2Kq89gTRes56NJWh8HGg5A2-QuQ4L0zx0lkG5JCcRakrx7CKZibtgxqAMcBZtyuGp4PX2Kuv1Hc9-DavSB3y9HLc3LgaelMj1OdRmm1ScRtTCuHbmN0Ou7S4fNs6w%3D%3D
,Epsilon,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&cs=1_1fef7e7a&cb=1677351326337&jobListingId=1008492398385&cpc=6A22310A23505C64&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-03c8e32f9933741a--6NYlbfkN0BvIewDo_5-0HLPwHflXafw34g6EGQmoYCY9iGbAHcPouu_h6QMLf6D0RiPYrEVBWrXsLXELHH6uSu9UYGtfoq47tRjFCqRvemqsOQsLt380hSLBaAP-uXssWQBEndz3yhxv9wCv_BJ6-Mys6_N3ybVge0HgzHGufnUXKNw8LKgc0Rxwhipc6prv7tIkpVrvEVHw4Q8__qTxgqXyt5O2F-rSaToQcr9VgIxSR8hwc-OGIcAMda0sXJFXOjGlmvG5_AYmRnUCuwQJo0Mx3tTUjLUacm1EoDZ3o8cAj6w2c1j4zUUmKnF-F9C4riRm5wCccwns2z4GeVkv7FkxX3m6n4w01aUXgi6s5GHaTWeba2ktcjv60_GMGIjZk-tzXUlOKBGzUnPUXES0Ddzf8RmidDbjx1JquC2Yg0uoN3zI2kTXA46dJ8o-yaqdz5CxBF74IFV680FzXDag5c2esmvkoBoeCXQ13xROop-GgLd1ZoNk3mUfuoWGqCtG47zimaR912Y4wCcnsbVIcBBu_iM3Of1zUSeXvKg_8uH5QZD-aUyNYaLDEe7WOm5WwsVit9zLhcn-JfE2xPXCCDhl9bbJfQYXvVzNlC-AcGgdZO24D0-tA%3D%3D
,Intellibus,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=1136043&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_30a1442f&cb=1677351326337&jobListingId=1008492792367&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-b4cbb2d5c901497c-
,"ImmunoTek Bio Centers, LLC",,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6f8e9d25&cb=1677351326337&jobListingId=1008491645318&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-9202c93bf2a99d67-
,PNC Financial Services Group,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&cs=1_4192196c&cb=1677351326337&jobListingId=1008492043688&cpc=56C4EA4A1A191A49&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-995944be817055b4--6NYlbfkN0AMofH_6zXbiqn6xehDj89HQNfpf30LHk40Y3Yl5cZTpm-EXukPQNet_K9MQV9Co4y1GblbDR8RSt5B19yqbQyowuvnEQsF1BalKKcJjpdW6I3ryy_3zhy9YD9HEu5rPFtbSd2BMsWThQ9lN6TLUv2t_Em0jDm7aNHUsn-PU6XFWwbEn4Fz3kY6ScDF8sEt4gjjWbfmYOe_VRQwrg-ppoCQiG_PJ8yb2mWU7gWpB0YPxlp_FI3R96ZnapbEMdffCYzSDPVQvq-W7OSdGkz_QAC4S6eKsO_4G5m1JHkSDvvop4nEHgnifAe2slb9-XdY1A4jr1-vD4KsZSuq8J47bHOJN8S0vvivR_2Jctk9EEj_Wn73Pk4o87dyhBwAkh5okOLqWDnm34Pr1o5VotYfUTkyO2rwASdHw0wqV6qrUADpC3je79MldwYZxjGaYHbW0MJa97FfIR9H94saaBP__ydNW3rSYf-6kSqPz4AjInCAGKb2tHW4W6af1--hORSbyvDJ08mblANKIAv2u3gRTKZCuR8WmWdUp-PwesEgYjOKE_JNShOa3iUGqpvlTGACA_9ViHab7O7z5A8qqRtd4ZQ_yqUPDBvpeDOxfmG0l5z2DN3PLIxRUCqkplg1q3ZlggO-JlIxbkDvMCtSYlZKAVY_iADjz6guTU09D6jkjHhp68YFkUgTa5CaUk9n20AI2VN_EkneflG-tUJ2SSEWLTzBXxrq4FFj4IS5GMqzQdC08vlnnB8uAL30M5P72yGRHhyZ_guLw6Fm_NpEcjqIW3ueb3clAeF80bfEn7NAyNeNiw3J_H1TjCqr9mpDDKmZO81jKfkJI76PQKSrqibfj3nvg2hKP0dJwr7k51Ndo0B-loprZIvwoyXssCF3kRUpgFVrJTMPZMt6jK3XVfGOHgPZzf-XwPODDpJCvTSWAgZN3ri99w1usQiudlEOsTaFqx0BzVOSbWVbHyUpzGPwe-M5T9vNXsnEOA0pluEvhcxIULa6inqCDFLPZLcFhWT0zm-6LRu2Pq3QJCAeQoWUDlobHnq4Z9Wi-vTwjfhqnX3ZCIAsf3Wc6mxP6X9wQq7wowpOkNbVMlQPnDdqn9mkeV1nZbq6NeFfaC9AEFdbMk4MLhCcqn-At31syBgns_v1Ayan1FeTLg2GEjrMmLE3EkrSyYNHrKx2R-E%3D
,Tek Spikes,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=1136043&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&cs=1_c98c6839&cb=1677351326337&jobListingId=1008492582669&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-175bdf5be0abfdee-
,Upen Group Inc,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1136043&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0dae96e8&cb=1677351326337&jobListingId=1008492327525&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-669f5695bc97e4e5-
,Insight Global,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&cs=1_dd1a9324&cb=1677351326337&jobListingId=1008491780741&cpc=32EE424DE2B657EB&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-60beb0e1d8a84d61--6NYlbfkN0BKkHZu3wF05EeDimN_p6sYpKCMArvwa95YdH7UpkaBCqc7l59ErwqcIH_6B4QXmkJ7Gv6WihmNJHYt7VNtfvQx0lhII-PxyL6iVHjWrppD7Ox8k1FwgrXCDwb9qzZurDtA6agbH-HqVIXOwhWtdhWQB6QFnkix_yfbIvtNawjs8Bu_Bef1cVe0pr9TqjOrB9rjtBNgwghJsPACFSkSV2q13ojwBDrFSnNGLTVghFeDtAuGZvok0V8R-yljnnJuYQWUaco2qzd9tHYJgT1PzFG29mErMz-DETht9NQZWMPRk6hfMfrEjSAEQu4AJZdFxMfy6F2TsDgGI7gfM3rMsuL28dOJtWXxdnqgwXrdv6SrerDzLapcuvsU_0j2o1kj4_FjBxDbRgsA4UMvFssmDpPP9Fcc7Tdcjzgplk20S0JRt48yNzEyj_YiBfYX4iPjxOgTjBI6FaWc7E3kiz3pmFzlMxlLi3QuaGX_LiVWcPVC9SKRa1WcrscCCSdJx2uClhRcV_RNhQdWz6IpqvGe7v-Emh9Z088mNa7V7ImySdjKjXV2The4GYwpW_eiaTGetn1oe7l_huyjlw%3D%3D
,CreditAssociates,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_dfff0100&cb=1677351326337&jobListingId=1008491646338&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-39088e92efd1b98b-
,CyberCoders,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b1deb370&cb=1677351326339&jobListingId=1008492863801&cpc=451933188B21919D&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-d8be0cf4eed0b016--6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eoBlI4EFrmor2FYZMP3muM1Q3daFg5EMWYiQPaY0zTTI2gDDQyW22RW2nBuQnfXj4FUpXyk9jPGInx3eu8sFOQSGAodJIbgrn-RC77HA-OdSVBQgLCK5g6qbeoIUO1bpP1XNqIhujyNJPk5B1bCmoUHqnPLf7O9l8zFRVG6pLxfghaCZQKYNsrauTADbfCA6ZEfO5D6h7digLrrBP0WWc4C1KR8seSFI1NDgmSmM_1EFWZkXfZGT65XXj6G5iB3qV_1y_sk7WGPAaZKQ02sxUdvSm3wTo1f_ik7FwNu90ziEUkXp6ps9UuI2f3cASeLYJFdfBFzO9HzXDRVwUSQuYNmmnOabuQf37y_g7epdkdUYvDVnG7Cieb4Tetxi7KOVz_0rRg0GObL7VIQQlzFYaGgeLEvLjaBLc5M7X12wq_dozo6nK5xKu4O6Rvoz8u8VDnggcVleuVxnKuwg-9BvWNYANjY6TYbdaTweT-OBAbm68mNoWSTBi6CDcgYhrOfna9cKcCRLNNrUh3wVj8bxVVX8pQKxPikTf7MUJrGqg-QjjNjiG2sXBxzW53LqyqTESrVwialJD8kGYD7fTeHXwwYO2Yc1p3xfiVB1AfzpfgQndMS8cHyX4KiqArj5IzSVTiSJAOdv6cxjjOMSzgpnB9k_SSosJuol7N1frx8KihJeyK-z0VjVxJxKsge09nqHpfLh7JlX03bTJBoO-9p0Xw0LBVycgCC77ArGkYgomhVJZkysGxhBo4_4_2XuwLZvFrrsaAhlc_tcpuGdv-Ca6Hr8Lwx1ZXRUOXxeaeqYPbpoa1RINfSyJCVd3cGDVGXYoabjHdEN-cdFF_sg0E6CiteqN7vRkrMpeMcbyxyEKf7tzmHfiYISREmgniVQwyjB-sszIYvax5x5OG7I5r3tMkx0Y_bfDVf_8pquUWC-SJV6BgFSH1vPBdHLzTl50OR4MgXDXQtDCNeJlxs9I6P0C_x7lCnphOzLXm6Yh47EUjkl78XWHzXOO5BJP8RSyvZ7VGuC92gQ8FRzEMkjPMngzn4JMQQm2YK7DL8Kh1wKWq6Vq0UNODmCBbgIi1H6Fl2HAQMNu_Y537QlkEm6lJ83_9-VdVPEQ7BHb29ImIH46YMmaR9zOZwZ2_Q%3D
,TEKsystems,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&cs=1_8d1bd3ce&cb=1677351326340&jobListingId=1008492298590&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-75f1e8753ef85eb1--6NYlbfkN0AuKz8EBO1xHDEL7V2YF9xF3dC_I9B9i-Zw2Jh8clPMK3KTieKealHQySFBD4L6FvOLiNlcO781RG1Y6-yyQuqfALHePv68nLNRYT0S_HRfjJGDmPD9w0VNW3JdaJbVVteN4aokBiEISgTokuTjpTkVEd-x7Kc9EH9QMfSGdjfcWvHoWe_OyYffBU2bgDZUO01c8b9Par4Qq_DkE-DR61bZ5XwsUYS3g-Gl3x64zUxNqUxSTZPgJI14wyNfSE8whVU0RiBkC-PRtEAErbLoRUER1HWTEe9S48mnox8K4sUNgOfJWNAQaexD29Fm3KRAiHGxX4frPYH7rYBF3KUBJ8CE-RIkzFatffr1ZeZk46EUV4sCH9eSyihZSbTu3MaFLebYmUrwJAivwUidAmKbI1vABVSHmUPjOlX5_jqqQAhZFrK0UoOQw3jfx70uqjluIhAt4vhmMiU3dH4uuyx3GP46P4F7kOnRMZcHOQ6BC1X1lMEELyTdpIsl2ZiSs7svuB4bsJGh4iQf-IC5Lg2dT_6CS9ubxHy_yYqvr7UeNTRz57HhSh6nSv522-GHxmxcwB9qooCvRBRYxoWDOhJthwjcBXmDxEcZoGyGW12bD0_u4IN-6claiZLVRUX8KbAhBTh-IKvII4PkjNy_EhuA3jusPZtUIyrxmy_8UeYjSe_vHD6sqYmtn9AB5vlLqPNa2KB36Fck7ShgURGTdi98pXvO56kEsZmm4RMaNAqp1EADQM4W59qvUUWZeCuLCfDB2B-FqDkwZjWH4239vhmjPSmNk8m33O63YK3wYtEgY7T0mi2Rd0ElCSxiQjYXDIC7maPudZOz_4r4oai8htGdENv9HSRiW4TP7O_jGb6kC8h6uioH-BouzafJ_JcOdGifLdMEoCxc9iy8j4z7emYg5ZupnS-lPsop8gDN1KQeSflFUySGjHFlHXlTB6iLYY-DxriYS0PNuChMgcl_Wye_ejoUKCChPTlSb7WeGa8XZ_yHXcLKmjVVLInLRABn_CVSflwl_EOOo2pZDIz489NghyqU1FMiA_sFYPNsVBAIKtpSjaKNXE8jXxDQ
,Aperture Group LLC,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1110586&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_92802865&cb=1677351326340&jobListingId=1008491677893&cpc=1160948BCBA38B5B&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-e04f9252675fd26c--6NYlbfkN0BqixbM_60yyYPO3pGzOsTKWy4wMW5C35ixrc7sWSA-51IdlZD-niWkMkRXCL-bwrwHmn5TcbtY5KOCx0muCz3KhNMcsoqz5EKkm62l4_ZB7OOKUsbu3vhAB8PfEe_XUkSFuZlq86jeWZlabf3GldWjLbgvord-PhLw1EuINBdzFPY5G7Eh6YavBwTvqGpzQyHsAe0svToCx6zgf0Dej7zt_FfLLkGOQZYDf3QtfpoIVMXpndl0MTrRmIbobKNLVYYgCwTo_I1zvvBVYHvDWqRb4DepMenP4El6-rgYDI3r9VnxqE58ZU0sV_h2Fijplu5-Q8yAX8WUIj3_-hzsKSjZYgv7BDQiJ5YgwCZVtWKvotjJk7iIa8xuKChUMi46VMQpYK11CdC9zez0KN6QFGAgT1IdvajX0ktMZ7o4D4F3pBEja68CL2w-qXu-R0hNWReTra_QI30boK9XuI0uNqSNX_vGSAieYeMndwJboZoP3MUbRQnrbMXOifM-f9-XXodPXUXPItVeiMMR7vnJ7vXf7ifd3HbYzyKLVzBQNxVWbln7x_YbcwbXdiGSLPspCMAUw-3txuFOGw%3D%3D
,OscarMike,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_819bfdc1&cb=1677351326340&jobListingId=1008491738095&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-cd70a449ee2594fe-
,Cognizant,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&cs=1_ae2e1340&cb=1677351326340&jobListingId=1008492240228&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-85909c46ddaee6fa-
,Wipro Limited,,,2023-02-25,,,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=1136043&s=58&guid=0000018689ee1160ad1f9d252f51d282&src=GD_JOB_AD&t=SR&vt=w&cs=1_ead36c56&cb=1677351326340&jobListingId=1008492552141&jrtk=3-0-1gq4us4c0ihks801-1gq4us4ckklvp801-7e374d23827479aa-
